"prompt_id","prompt_semantic_id","function_id","priority","model","language_code","content","chat","author","author_link"
"3816","20230321_mryywncnoz","new_parents_gifts","0","chatGPT","kor","[-- 나의 좋은 친구가 막 부모가 되었어요, 그래서 실용적이면서도 마음에 드는 선물을 주고 싶어요. 새로운 부모님들에게 어울리는 선물 추천해주실 수 있나요? --]","-","whm","-"
"3817","20230321_tnedrlrrun","christmas_gifts","0","chatGPT","kor","[-- 크리스마스가 곧 다가오고 있어, 나는 가족들에게 재미있고 특별한 선물을 사려고 해. 어떤 제안을 해줄 수 있어? 다른 연령대에 적합한 선물이 필요해. --]","-","whm","-"
"3818","20230321_odhpynwhdq","thanksgiving_gifts","0","chatGPT","kor","[-- 감사절이 다가오고 있어, 친구들과 가족들에게 감사의 마음을 전하기 위해 의미 있는 선물을 주고 싶어요. 어떤 제안을 해 주시겠어요? --]","-","whm","-"
"3819","20230321_mukoaamkzr","retirement_gifts","0","chatGPT","kor","[-- 나의 동료가 곧 퇴임을 하게 되어 이 순간을 기념하기 위해 특별한 선물을 주고 싶습니다. 어떤 제안을 해주실 수 있나요? --]","-","whm","-"
"3820","20230321_eqtwdrikmo","housewarming_gifts","0","chatGPT","kor","[-- 내 친구가 새 집으로 이사했어요. 실용적이면서 재미있는 선물을 주고 싶어요. 어떤 걸 추천해 주시겠어요? --]","-","whm","-"
"3821","20230321_ndvhwdotqc","promotion_gifts","0","chatGPT","kor","[-- 내 친구가 방금 승진을 했어, 그를/그녀를 축하하고 선물을 주고 싶어. 어떤 의미 있는 선물을 추천해 줄 수 있을까? --]","-","whm","-"
"3822","20230321_ewrwyesqvy","mother's_day_gifts","0","chatGPT","kor","[-- 어머니의 날이 다가오고 있어요. 저는 엄마에게 감사와 사랑을 표현하기 위해 특별한 선물을 준비하고 싶어요. 어떤 조언을 해주시겠어요? --]","-","whm","-"
"3823","20230321_nlygllpuzh","father's_day_gifts","0","chatGPT","kor","[-- 아버지의 날이 곧 다가오고 있습니다. 아버지를 위해 의미있는 선물을 준비하고 싶습니다. 어떤 선물을 추천해주시겠어요? --]","-","whm","-"
"3824","20230321_cykfbbpvvy","wedding_gifts","0","chatGPT","kor","[-- 나는 친구의 결혼식에 참석하려고 하는데, 특별하고 실용적인 결혼 선물을 선물하고 싶다. 어떤 제안을 해 주실 수 있나요? --]","-","whm","-"
"3825","20230321_ajgsdjxcpe","birthday_gifts","0","chatGPT","kor","[-- 친구의 생일이 다가오고 있습니다. 그녀는 예술과 수공예품을 특히 좋아합니다. 예술과 관련된 선물 몇 가지 생각해줄 수 있나요? --]","-","whm","-"
"3826","20230321_kcfwuyxnjj","birthday_gifts","0","chatGPT","kor","[-- 내 형은 곧 생일이다. 그는 운동을 좋아하는 사람이다. 그에게 어떤 선물을 줄지 조언해 줄 수 있겠어요? --]","-","whm","-"
"3827","20230321_ngbaslhcym","anniversary_gifts","0","chatGPT","kor","[--나와 배우자는 곧 결혼 기념일을 축하하게 됩니다. 그에게 특별한 놀라움을 선물하고 싶습니다. 로맨틱하면서도 창의적인 선물 아이디어를 제안해주세요.--]","-","whm","-"
"3828","20230321_gqxrcudijm","anniversary_gifts","0","chatGPT","kor","[-- 결혼 기념일이 다가오고 있어 배우자를 위해 특별한 맞춤 선물을 준비하고 싶어요. 어떤 조언을 해주실 수 있나요? --]","-","whm","-"
"3829","20230321_hyzkhzqkjm","anniversary_gifts","0","chatGPT","kor","[-- 우리 결혼 기념일이 가까워지고 있어서, 내 사랑하는 사람을 위해 독특하고 창의적인 선물을 추천해 주실 수 있나요?크리스마스 선물, 크리스마스가 다가오고 있어서, 가족들에게 재미있고 특별한 선물을 준비하려고 합니다. 다양한 연령층에 맞는 선물도 필요합니다. --]","-","whm","-"
"3830","20230321_oefnkezcqw","christmas_gifts","0","chatGPT","kor","[-- 크리스마스에 친구들에게 특별한 선물을 준비하고 싶은데, 어떤 아이디어가 있나요? 그들은 모두 젊은 직장인입니다. --]","-","whm","-"
"3831","20230321_jikufnkbzm","christmas_gifts","0","chatGPT","kor","[-- 크리스마스가 다가오니, 어린이들에게 교육적인 선물을 하고 싶습니다. 어떤 제안이 있을까요? --]","-","whm","-"
"3832","20230321_xbfdkeabab","christmas_gifts","0","chatGPT","kor","[-- 이번 크리스마스에는 환경 친화적이면서도 의미 있는 선물을 선택하고 싶은데, 어떤 제안이 있나요? --]","-","whm","-"
"3833","20230321_zestnxbrjz","christmas_gifts","0","chatGPT","kor","[--올해 크리스마스 때, 나는 어르신들을 위해 유용하고 마음에 드는 선물을 준비하고 싶습니다. 어떤 제안을 해주실 수 있나요?--]","-","whm","-"
"3834","20230321_obormbfijv","graduation_gifts","0","chatGPT","kor","[-- 나의 동생이 곧 대학 졸업을 하게 되었는데, 이 중요한 시점을 축하하기 위해 특별한 선물을 주고 싶습니다. 그의 직업 생활을 고려하여 어떤 제안을 해주실 수 있나요? --]","-","whm","-"
"3835","20230321_goafoxituo","creative_writing","0","chatGPT","kor","[-- 미래의 과학 기술 유토피아를 묘사하십시오. --]","-","whm","-"
"3836","20230321_tfxykxejqe","creative_writing","0","chatGPT","kor","[-- 외계인으로부터 온 편지를 써 보세요. --]","-","whm","-"
"3837","20230321_iwadruoqnt","creative_writing","0","chatGPT","kor","[-- 고대 로마 경기장에서 벌어진 전투를 기술하십시오. --]","-","whm","-"
"3838","20230321_inlwwzazgy","creative_writing","0","chatGPT","kor","[-- 신비한 능력을 가진 캐릭터를 만들어보세요. --]","-","whm","-"
"3839","20230321_cceecxtrmj","creative_writing","0","chatGPT","kor","[-- 해저 모험 이야기를 들려주세요. --]","-","whm","-"
"3840","20230321_heqdvvapdo","providing_writing_ideas","0","chatGPT","kor","[-- 너는 어떻게 일과 삶을 균형있게 유지하나요? --]","-","whm","-"
"3841","20230321_wpgrfqteco","providing_writing_ideas","0","chatGPT","kor","[-- 인생관을 변화시킨 경험을 설명해주세요. --]","-","whm","-"
"3842","20230321_hiavdhjaue","providing_writing_ideas","0","chatGPT","kor","[--  소셜 미디어에 대한 당신의 생각을 이야기해보세요. --]","-","whm","-"
"3843","20230321_cptypddkky","providing_writing_ideas","0","chatGPT","kor","[-- 당신이 가장 좋아하는 여행 목적지는 무엇인가요? 왜요? --]","-","whm","-"
"3844","20230321_olnideflfu","providing_writing_ideas","0","chatGPT","kor","[-- 환경 보호의 중요성에 대해 논의해주세요. --]","-","whm","-"
"3845","20230321_nmjghwicfp","academic_writing","0","chatGPT","kor","[-- 인공지능이 의료 분야에서의 응용에 대해 논의하십시오. --]","-","whm","-"
"3846","20230321_fxalkfbwij","academic_writing","0","chatGPT","kor","[-- 지구 생태계에 대한 지구 온난화의 영향을 탐구합니다. --]","-","whm","-"
"3847","20230321_lbdgsobojl","academic_writing","0","chatGPT","kor","[-- 분석 경제 글로벌화가 발전 중국 국가에 미치는 이익과 손해. --]","-","whm","-"
"3848","20230321_hiydchgbqt","academic_writing","0","chatGPT","kor","[-- 심리학이 교육 분야에서의 응용 탐구. --]","-","whm","-"
"3849","20230321_uczvvabivn","academic_writing","0","chatGPT","kor","[-- 평가 재생 에너지가 미래 에너지 구조에서 차지할 위치. --]","-","whm","-"
"3850","20230321_ckklonrkop","business_writing","0","chatGPT","kor","[-- 시장 분석 보고서를 작성하십시오. --]","-","whm","-"
"3851","20230321_nokawmkkpf","business_writing","0","chatGPT","kor","[-- 제품 발표회에 참석하도록 고객을 초대하는 이메일을 작성하십시오. --]","-","whm","-"
"3852","20230321_rjrvzjdamd","business_writing","0","chatGPT","kor","[-- 새로운 비즈니스 전략을 설명하십시오. --]","-","whm","-"
"3853","20230321_wyitluogqt","business_writing","0","chatGPT","kor","[-- 판매 보고서를 작성하십시오. --]","-","whm","-"
"3854","20230321_fgcsawqgty","business_writing","0","chatGPT","kor","[-- 직원에게 보내는 격려의 편지 --]","-","whm","-"
"3855","20230321_tgprmuktis","personal_statement","0","chatGPT","kor","[-- 당신의 리더십을 돋보이게하는 경험을 설명하십시오. --]","-","whm","-"
"3856","20230321_albiafqkso","personal_statement","0","chatGPT","kor","[-- 이 전공을 선택한 이유에 대해 이야기해주세요. --]","-","whm","-"
"3857","20230321_wjfpdkzuak","personal_statement","0","chatGPT","kor","[-- 어려운 시기가 어떻게 성장의 기회가 되었는지 설명해주세요. --]","-","whm","-"
"3858","20230321_eiiappudyt","personal_statement","0","chatGPT","kor","[-- 당신의 직업 계획과 목표를 논의하세요. --]","-","whm","-"
"3859","20230321_fglfbczhxu","personal_statement","0","chatGPT","kor","[-- 자원 봉사 활동 경험을 설명하세요. --]","-","whm","-"
"3860","20230321_vnkczuyrgn","autobiographical_writing","0","chatGPT","kor","[-- 당신의 어린 시절의 좋은 추억을 설명해주세요. --]","-","whm","-"
"3861","20230321_ywkhbumvwf","autobiographical_writing","0","chatGPT","kor","[-- 기억에 남는 우정을 돌아보다. --]","-","whm","-"
"3862","20230321_jirjfdcgeq","autobiographical_writing","0","chatGPT","kor","[-- 어떻게 어려움을 극복하고 성공을 이루었는지 이야기해보세요. --]","-","whm","-"
"3863","20230321_sslcfnwbum","autobiographical_writing","0","chatGPT","kor","[-- 인생관을 바꾸게 만든 일화를 공유해보세요. --]","-","whm","-"
"3864","20230321_ktptfogqzs","autobiographical_writing","0","chatGPT","kor","[-- ""가족과 함께한 특별한 순간을 묘사해주세요."" --]","-","whm","-"
"3865","20230321_mlnurwxpgn","popular_science_writing","0","chatGPT","kor","[-- 간략하게 양자물리학의 기본 개념을 소개합니다. --]","-","whm","-"
"3866","20230321_bywzuwftol","popular_science_writing","0","chatGPT","kor","[-- 클론 기술의 작동 원리 및 응용 프로그램을 설명하십시오. --]","-","whm","-"
"3867","20230321_tnygloudnc","popular_science_writing","0","chatGPT","kor","[--인류가 화성 식민지화 가능성에 대해 논의--]","-","whm","-"
"3868","20230321_bakvhcvidf","popular_science_writing","0","chatGPT","kor","[--유전자 편집 기술의 발전과 영향을 설명합니다.--]","-","whm","-"
"3869","20230321_pvifjxdrao","popular_science_writing","0","chatGPT","kor","[-- 대용량 데이터와 인공지능이 세상을 어떻게 변화시키는지 설명하세요. --]","-","whm","-"
"3870","20230321_jyaxnvwznr","film_review_writing","0","chatGPT","kor","[-- 영화의 주제와 상징 요소를 분석하십시오. --]","-","whm","-"
"3871","20230321_uligwgndtv","film_review_writing","0","chatGPT","kor","[-- 소설에서 개작된 영화의 충실도를 평가하십시오. --]","-","whm","-"
"3872","20230321_haaecjtjvb","film_review_writing","0","chatGPT","kor","[-- 영화 감독 스타일 및 영화에 미치는 영향을 탐구하십시오. --]","-","whm","-"
"3873","20230321_qmjrvriaab","film_review_writing","0","chatGPT","kor","[-- 두 개의 주제가 동일한 영화를 비교하여 각각의 장단점을 분석하십시오. --]","-","whm","-"
"3874","20230321_saphzptrnv","film_review_writing","0","chatGPT","kor","[-- 영화에서 인물의 성격과 성장에 대해 논의하십시오. --]","-","whm","-"
"3875","20230321_lqbmzsyarh","tutorial_writing","0","chatGPT","kor","[-- 어떻게 맛있는 스파게티를 만드는가? --]","-","whm","-"
"3876","20230321_gbyosddztr","tutorial_writing","0","chatGPT","kor","[-- 교수는 실용적인 시간 관리 기술을 가르쳤다. --]","-","whm","-"
"3877","20230321_nomxkoquah","tutorial_writing","0","chatGPT","kor","[-- 기본적인 사진 편집 소프트웨어 사용 방법 설명. --]","-","whm","-"
"3878","20230321_umcbefiism","tutorial_writing","0","chatGPT","kor","[-- 실내 식물을 어떻게 재배하고 관리하는지 소개합니다. --]","-","whm","-"
"3879","20230321_nmctfzlptg","tutorial_writing","0","chatGPT","kor","[-- 스트레스를 완화하기 위한 간단한 요가 동작을 공유합니다. --]","-","whm","-"
"3880","20230321_gshdzaiitr","creative_writing","0","chatGPT","kor","[--  어린 발명가로서, 미래의 과학 기술 유토피아에서 세상을 변화시키는 기계를 창조한 경험을 기술하세요. --]","-","whm","-"
"3881","20230321_nztyicqgbm","creative_writing","0","chatGPT","kor","[-- 상상해보세요. 먼 행성에서 온 외계인으로부터 편지를 받았다면, 그 편지는 지구에 대한 그들의 시각과 제안을 상세히 서술할 것입니다. --]","-","whm","-"
"3882","20230321_tykzautooc","creative_writing","0","chatGPT","kor","[-- 고대 로마 경기장에서 벌어진 치열한 전투와 그 뒤에 숨겨진 이야기를 검투사의 시선에서 묘사하십시오. --]","-","whm","-"
"3883","20230321_xjntxcsoau","creative_writing","0","chatGPT","kor","[-- 신비한 능력을 가진 캐릭터를 만들어 그가 이 능력을 활용해 세상을 구하는 이야기를 해주세요. --]","-","whm","-"
"3884","20230321_sjucynuwln","creative_writing","0","chatGPT","kor","[-- 용감한 해저 탐험가가 체험한 신비로운 해저 세계에서의 모험과 위험한 만남을 이야기합니다. --]","-","whm","-"
"3885","20230321_xqbgivozvu","providing_writing_ideas","0","chatGPT","kor","[-- 바쁜 업무 속에서 가족 및 친구 관계를 균형있게 유지하고 있는 방법과 경험을 공유해주세요. --]","-","whm","-"
"3886","20230321_skeqdqifjs","providing_writing_ideas","0","chatGPT","kor","[-- 깊은 영향을 끼친 경험을 이야기해주세요. 이 경험이 인생관을 바꾸며 미래에 대한 명확한 계획을 갖도록 만들어 주었다면서요. --]","-","whm","-"
"3887","20230321_ssuudkjrmp","providing_writing_ideas","0","chatGPT","kor","[-- ""소셜 미디어에 대한 당신의 생각을 말해주세요. 그것이 당신의 삶과 마음에 어떤 영향을 미치는지, 그리고 부정적인 영향에 대처하는 방법을 공유해주세요."" --]","-","whm","-"
"3888","20230321_ptfgzfevbm","providing_writing_ideas","0","chatGPT","kor","[--당신이 가장 좋아하는 여행 목적지와 그 이유, 그리고 거기에서 느낀 독특한 매력과 현지 문화에 대해 자세히 설명해주세요.--]","-","whm","-"
"3889","20230321_yuisuohtzl","providing_writing_ideas","0","chatGPT","kor","[-- 환경 보호의 중요성과 개인이 일상 생활을 바꾸어 지구 환경을 보호하는 방법에 대해 논의해주세요. --]","-","whm","-"
"3890","20230321_nxwtvvbmkk","academic_writing","0","chatGPT","kor","[-- 인공 지능이 의료 분야에서 어떻게 적용되며 진단 정확도와 의료 품질을 어떻게 향상시키는지 논하십시오. --]","-","whm","-"
"3891","20230321_ttsvlkegij","academic_writing","0","chatGPT","kor","[-- ""지구 생태계에 대한 지구 온난화의 영향을 논의하고, 동식물 분포와 생존 환경에 미치는 변화를 분석해주세요."" --]","-","whm","-"
"3892","20230321_txkrolqxxp","academic_writing","0","chatGPT","kor","[-- 경제적인 국제화가 개발 중국가에 미치는 이익과 해를 분석하고, 국제화 과정에서 어떻게 더 큰 발전을 이룰 수 있는지 설명해 주세요. --]","-","whm","-"
"3893","20230321_uhbzdlpfgp","academic_writing","0","chatGPT","kor","[-- 교육 분야에서 심리학의 적용을 탐구하고, 이것이 교육자가 학생의 요구와 행동을 더 잘 이해하는 데 어떻게 도움이 되는지 분석해주세요. --]","-","whm","-"
"3894","20230321_ontmtmsviy","academic_writing","0","chatGPT","kor","[--  재생 에너지가 미래 에너지 구조에서의 위치를 평가하고 온실 가스 배출 감소와 지속 가능한 발전을 촉진하는 잠재력을 분석해주세요. --]","-","whm","-"
"3895","20230321_fhpdcoprvy","business_writing","0","chatGPT","kor","[-- 시장 분석 보고서를 작성하여 목표 시장의 잠재 수요, 경쟁 업체 분석 및 귀사 제품이 시장에서 어떻게 두드러지게 나타날 수 있는지 자세히 설명해주세요. --]","-","whm","-"
"3896","20230321_lxrvrizkws","business_writing","0","chatGPT","kor","[-- 고객 초대 이메일을 작성하여 제품 런칭 이벤트에 참석하도록 초대하십시오. 행사 일정, 참여가 가치 있는 이유 및 등록 방법에 대해 상세히 설명하십시오. --]","-","whm","-"
"3897","20230321_vkrezxhgmu","business_writing","0","chatGPT","kor","[-- 새로운 비즈니스 전략을 설명하고, 이가 회사의 시장 점유율과 고객 만족도를 어떻게 높일 수 있는지 분석하며, 이 전략을 시행하는 필요성에 대해 논합니다. --]","-","whm","-"
"3898","20230321_plladbjbzt","business_writing","0","chatGPT","kor","[-- 판매 보고서를 작성하여, 판매 성과, 시장 동향 및 미래 판매 전략에 대한 자세한 분석을 제시해 주세요. --]","-","whm","-"
"3899","20230321_ammgxkgdrz","business_writing","0","chatGPT","kor","[-- 직원에게 격려 편지를 작성하여 그들의 노력과 성과를 인정하고 미래의 업무에서 계속해서 뛰어난 성과를 창출하도록 격려해주세요. --]","-","whm","-"
"3900","20230321_zkmhkjyiqi","popular_science_writing","0","chatGPT","kor","[-- 양자 물리학의 기본 개념을 간단하게 소개하고 일상 생활에서의 예를 들어 양자역학이 우리 세상에 어떻게 영향을 미치는지 설명해주세요. --]","-","whm","-"
"3901","20230321_yemayfhada","popular_science_writing","0","chatGPT","kor","[-- ""클론 기술의 작동 원리와 응용, 생물학, 의학 및 농업 분야에서의 잠재적 가치를 설명하십시오."" --]","-","whm","-"
"3902","20230321_ehxnlvcuas","popular_science_writing","0","chatGPT","kor","[-- 인류가 화성 식민지화의 가능성을 탐구하고 화성 환경 및 자원 조건을 분석하여 생존과 발전의 도전을 어떻게 극복할 수 있는지 논의해 주세요. --]","-","whm","-"
"3903","20230321_mjdtilsxkt","popular_science_writing","0","chatGPT","kor","[-- 유전자 편집 기술의 발전과 영향에 대해 설명하시오. 유전 질환 치료, 농업 생산 및 생물 다양성 보호 분야에서의 적용 포함 --]","-","whm","-"
"3904","20230321_zeokuglynr","popular_science_writing","0","chatGPT","kor","[-- 대용량 데이터와 인공지능이 세상을 어떻게 변화시키는지 설명하고, 의료, 교통, 금융 등 분야에서 구체적으로 적용하는 방법을 분석해주세요. --]","-","whm","-"
"3905","20230321_bzsnhhyshd","film_review_writing","0","chatGPT","kor","[-- 영화에서의 주제와 상징적 요소를 분석하고, 이러한 요소가 영화를 더욱 빛나게 만들고 관객들에게 공감을 일으키는 방법을 설명해주세요. --]","-","whm","-"
"3906","20230321_worgqqioxa","film_review_writing","0","chatGPT","kor","[-- 소설로부터 개작된 영화의 충실도를 평가하고, 영화와 원작의 차이를 분석하며, 감독이 원작을 어떻게 표현했는지 분석해주세요. --]","-","whm","-"
"3907","20230321_unhfvqmchk","conversation_practice","0","chatGPT","kor","[--오늘 일정을 말해주세요.--]","-","whm","-"
"3908","20230321_cklcboxeig","conversation_practice","0","chatGPT","kor","[-- 너가 가장 좋아하는 책은 무엇이야? 왜? --]","-","whm","-"
"3909","20230321_kvzztgbenh","conversation_practice","0","chatGPT","kor","[-- 당신은 제대로 된 이탈리아 파스타를 어떻게 만들 수 있는지 알려줄 수 있나요? --]","-","whm","-"
"3910","20230321_lmouftkqbh","conversation_practice","0","chatGPT","kor","[--당신이 이상적으로 생각하는 휴양지를 설명해주세요.--]","-","whm","-"
"3911","20230321_ylhrnwowhw","conversation_practice","0","chatGPT","kor","[--만약 사진을 배우고 싶다면, 조언을 줄 수 있나요?--]","-","whm","-"
"3912","20230321_vylgkthigb","grammar_practice","0","chatGPT","kor","[-- 지금진행형과 현재완료형의 차이를 설명해주세요. --]","-","whm","-"
"3913","20230321_fjxgaowuqb","grammar_practice","0","chatGPT","kor","[-- ""동사 'sing'의 과거형과 과거 분사형을 알려주세요."" --]","-","whm","-"
"3914","20230321_qakqxcjgab","grammar_practice","0","chatGPT","kor","[-- 가상 어조를 사용하여 제안하는 방법을 설명해주세요. --]","-","whm","-"
"3915","20230321_qsepqlkbeh","grammar_practice","0","chatGPT","kor","[-- 이 문장의 문법 오류를 고쳐주세요: ""만약 그녀가 파티에 온다면, 나는 그녀를 위해 선물을 준비할 거예요."" --]","-","whm","-"
"3916","20230321_xtsvdnabmi","grammar_practice","0","chatGPT","kor","[-- 제발 수동태가 무엇인지와 어떻게 구성되는지 설명해주세요. --]","-","whm","-"
"3917","20230321_oxbksjvrqj","translation_practice","0","chatGPT","kor","[-- ""추석은 중국에서 가장 중요한 전통적인 축제입니다."" --]","-","whm","-"
"3918","20230321_nlbgibjiqa","translation_practice","0","chatGPT","kor","[-- ""이 시를 프랑스어로 번역해주세요 : 夜泊牛渚怀古"" --]","-","whm","-"
"3919","20230321_smvvclbddx","translation_practice","0","chatGPT","kor","[-- ""어제 도서관에 가서 책을 빌렸어요."" --]","-","whm","-"
"3920","20230321_mivhwhynhd","translation_practice","0","chatGPT","kor","[-- ""A: 파리에 가본 적 있어요? B: 아니요, 가고 싶은데요."" --]","-","whm","-"
"3921","20230321_modtvaepcb","translation_practice","0","chatGPT","kor","[--오늘 날씨 정말 좋네요, 공원에서 산책하러 가요.--]","-","whm","-"
"3922","20230321_junxoxjtqu","writing_guidance","0","chatGPT","kor","[-- 나는 환경 보호에 관한 글을 쓰고 있습니다. 매력적인 시작 문장을 제공해주세요. --]","-","whm","-"
"3923","20230321_sbvxxsqtzo","writing_guidance","0","chatGPT","kor","[-- 이 문장을 더 자연스럽게 수정해주세요: ""저는 이탈리안 음식을 매우 좋아합니다. 맛이 정말 좋기 때문입니다."" --]","-","whm","-"
"3924","20230321_wmlnixtqxa","writing_guidance","0","chatGPT","kor","[-- 친구에 관한 이야기 주제가 필요합니다. 어떤 제안이 있나요? --]","-","whm","-"
"3925","20230321_cowpqenciy","writing_guidance","0","chatGPT","kor","[-- 저는 지원서를 작성 중인데, 마무리 문단 예시를 제공해 주실 수 있나요? --]","-","whm","-"
"3926","20230321_ntaqedqpaw","writing_guidance","0","chatGPT","kor","[-- “그녀는 매우 두려워하지만, 그녀는 여전히 용감하게 걸어갔습니다. 왜냐하면 그녀는 겁쟁이이기 때문입니다.” --]","-","whm","-"
"3927","20230321_fmcqxgbzxj","vocabulary_memorization","0","chatGPT","kor","[-- 여행과 관련된 몇 가지 영어 단어와 구문을 제공해주세요. --]","-","whm","-"
"3928","20230321_cxoytyexfp","vocabulary_memorization","0","chatGPT","kor","[-- 저는 제 프랑스어 동물 어휘를 넓히고 싶습니다. 일반적인 동물에 대한 프랑스어 단어를 몇 개 알려주세요. --]","-","whm","-"
"3929","20230321_cgglfxnuoi","vocabulary_memorization","0","chatGPT","kor","[-- ""음식과 관련된 스페인어 단어 몇 개 알려주세요."" --]","-","whm","-"
"3930","20230321_sozxklqpof","vocabulary_memorization","0","chatGPT","kor","[-- 저는 예술과 관련된 몇 가지 일본어 어휘를 배우고 싶습니다. 어떤 조언을 해주실 수 있나요?--]","-","whm","-"
"3931","20230321_ezrsqbdfcz","vocabulary_memorization","0","chatGPT","kor","[-- ""날씨를 묘사하는 독일어 단어와 구문을 가르쳐주세요."" --]","-","whm","-"
"3932","20230321_evzsjjkixc","reading_comprehension","0","chatGPT","kor","[-- 이 문장을 바탕으로 대답해주세요: ""어제 갑작스럽게 찾아온 폭우로 인해 도시는 심각한 홍수를 겪었습니다. 많은 집들이 침수되었고, 도로는 심각한 파손을 겪었습니다. 정부는 질서를 회복하기 위해 노력하고 있습니다."" 폭우가 도시에 미친 영향은 무엇인가요? --]","-","whm","-"
"3933","20230321_lnflzullrr","reading_comprehension","0","chatGPT","kor","[-- 이 시를 바탕으로 질문에 답하십시오. ""봄바람에 복숭아와 살구꽃이 피는 날, 가을비에 오동나무 잎이 떨어지는 때. 추위와 더위가 오고 가을은 떠나고 봄이 오며 계절은 변한다."" 이 시는 무엇을 묘사하고 있습니까? ""--]","-","whm","-"
"3934","20230321_tzyyqfoygr","reading_comprehension","0","chatGPT","kor","[-- ""이 문장에 대한 질문에 대답해주세요 : '톰과 제리는 좋은 친구입니다. 그들은 함께 많은 아름다운 시간을 보냈습니다. 그러나 어느 날, 작은 일로 다투면서 그들의 우정이 끝났습니다.' 톰과 제리 사이에 어떤 문제가 발생했나요?"" --]","-","whm","-"
"3935","20230321_zrllsnzise","reading_comprehension","0","chatGPT","kor","[-- 이 문장에 따라 질문에 대답하십시오 : ""아마존 우림은 지구상에서 가장 큰 열대 우림으로 약 640 만 평방 킬로미터를 차지합니다. 이것은 세계적인 생물 다양성의 보고이며, 세계의 약 절반의 종을 보유하고 있습니다."" 아마존 우림의 면적은 얼마입니까?]","-","whm","-"
"3936","20230321_qidqlzjfux","reading_comprehension","0","chatGPT","kor","[-- 이 문장을 기반으로 답변하세요: ""에펠탑은 파리의 상징적인 건물로, 1889년에 건설되었습니다. 세계에서 가장 유명한 관광지 중 하나로 매년 수백만 명의 관광객을 유치합니다."" 에펠탑은 언제 건설되었나요? ""--] 1889년입니다.","-","whm","-"
"3937","20230321_jfnmmxtvlu","role-playing","0","chatGPT","kor","[-- 호텔 프런트 데스크 직원 역할을 해서 체크인 절차를 도와주세요. --]","-","whm","-"
"3938","20230321_zegezjfdos","role-playing","0","chatGPT","kor","[-- 가이드라고 가정하고 이 도시의 역사와 문화 배경을 소개해주세요. --]","-","whm","-"
"3939","20230321_hbfexmqynw","role-playing","0","chatGPT","kor","[-- 우리는 역할극을 해보자. 우리는 비즈니스 협상을 모의해보자. 당신은 공급업체로, 나는 구매자로, 제품 가격과 납품일에 대해 논의해보자. --]","-","whm","-"
"3940","20230321_bojaiilnog","role-playing","0","chatGPT","kor","[-- 가정하에 저는 외국 관광객이며, 현지에서 특색 있는 음식을 맛보고 싶습니다. 어떤 요리를 추천해주시겠어요? --]","-","whm","-"
"3941","20230321_mpeggshbza","role-playing","0","chatGPT","kor","[--의사 역할을 맡아 독감 예방에 대한 조언을 해주세요.--]","-","whm","-"
"3942","20230321_tqtjhcxuta","cultural_understanding","0","chatGPT","kor","[-- 중국의 춘절 기원과 관습에 대해 말씀해주세요. --]","-","whm","-"
"3943","20230321_ixndazoybn","cultural_understanding","0","chatGPT","kor","[-- 프랑스의 음식 문화를 소개해주세요. 예를 들어 식사 전과 후에 하는 습관 등 --]","-","whm","-"
"3944","20230321_fhfhnqrqvz","cultural_understanding","0","chatGPT","kor","[-- 일본의 차도를 소개하고, 일본 문화에서의 위치는 무엇인가요? --]","-","whm","-"
"3945","20230321_xexrlcciba","cultural_understanding","0","chatGPT","kor","[--인도 디왈리 축제에 대한 역사와 의미를 알려주세요.--]","-","whm","-"
"3946","20230321_jpysbqgmsj","cultural_understanding","0","chatGPT","kor","[-- ""스페인의 투우 문화를 설명해 주시고, 그것이 스페인에서 왜 중요한지 설명해주세요."" --]","-","whm","-"
"3947","20230321_dlnbycgrvq","curriculum_planning","0","chatGPT","kor","[--고 2 수학 과정에 대한 전년도 교육 과정을 어떻게 설계합니까?--]","-","whm","-"
"3948","20230321_dkyrmmvilt","curriculum_planning","0","chatGPT","kor","[-- 나는 중학생을 대상으로한 프로그래밍 과정을 설계하고 싶습니다. 어떻게 효과적인 강의 계획을 수립할 수 있을까요? --]","-","whm","-"
"3949","20230321_liwavfzoed","curriculum_planning","0","chatGPT","kor","[-- 5학년 영어 수업을 위해 흥미로운 도전적인 수업 활동을 준비하는 방법은 무엇인가요? --]","-","whm","-"
"3950","20230321_opuzacitkl","curriculum_planning","0","chatGPT","kor","[-- 학생들의 독해 능력을 향상시키기 위해, 어떻게 국어 수업의 독해 자료를 계획해야 할까요? --]","-","whm","-"
"3951","20230321_zhycctdsqr","curriculum_planning","0","chatGPT","kor","[--저는 환경 보호 주제의 과학 수업을 교수하고 싶습니다. 교육 계획을 제공할 수 있나요?--]","-","whm","-"
"3952","20230321_pyinwwcwzz","test_and_exam_design","0","chatGPT","kor","[-- 제발 중학교 화학 5문제를 설계하여 학생들의 기본 지식을 테스트해주십시오. --]","-","whm","-"
"3953","20230321_rocdtkkoce","test_and_exam_design","0","chatGPT","kor","[-- 저는 고전 문학 읽기 이해에 관한 몇 가지 시험 문제가 필요합니다. 도와주시겠습니까? --]","-","whm","-"
"3954","20230321_tuvxjfwrsz","test_and_exam_design","0","chatGPT","kor","[-- 5학년 수학 수업에 적합한 중간고사 시험지를 어떻게 만들 수 있을까요? --]","-","whm","-"
